"CUIinp" "Map_type" "CUIout" "ICDgn" "ICD" "GBD" "Pbs"
"410" "C0153676" "manuel_jdz2" NA NA NA 0 NA
"411" "C0015732" "manuel_jdz2" NA NA NA 0 NA
"412" "C0343641" "manuel_jdz2" NA NA NA 0 NA
"413" "C0004930" "manuel_jdz2" NA NA NA 0 NA
"414" "C0243083" "manuel_jdz2" NA NA NA 0 NA
"415" "C0236969" "manuel_jdz2" NA NA NA 0 NA
"416" "C0677932" "manuel_jdz2" NA NA NA 69 NA
"417" "C0677932" "manuel_jdz2" NA NA NA 70 NA
"418" "C0677932" "manuel_jdz2" NA NA NA 54 NA
"419" "C0677932" "manuel_jdz2" NA NA NA 61 NA
"420" "C0677932" "manuel_jdz2" NA NA NA 55 NA
"421" "C0677932" "manuel_jdz2" NA NA NA 58 NA
"422" "C0677932" "manuel_jdz2" NA NA NA 49 NA
"423" "C0677932" "manuel_jdz2" NA NA NA 62 NA
"424" "C0677932" "manuel_jdz2" NA NA NA 72 NA
"425" "C0677932" "manuel_jdz2" NA NA NA 68 NA
"426" "C0677932" "manuel_jdz2" NA NA NA 52 NA
"427" "C0677932" "manuel_jdz2" NA NA NA 75 NA
"428" "C0677932" "manuel_jdz2" NA NA NA 51 NA
"429" "C0677932" "manuel_jdz2" NA NA NA 64 NA
"430" "C0677932" "manuel_jdz2" NA NA NA 59 NA
"431" "C0677932" "manuel_jdz2" NA NA NA 74 NA
"432" "C0677932" "manuel_jdz2" NA NA NA 60 NA
"433" "C0677932" "manuel_jdz2" NA NA NA 73 NA
"434" "C0677932" "manuel_jdz2" NA NA NA 65 NA
"435" "C0677932" "manuel_jdz2" NA NA NA 66 NA
"436" "C0677932" "manuel_jdz2" NA NA NA 63 NA
"437" "C0677932" "manuel_jdz2" NA NA NA 57 NA
"438" "C0677932" "manuel_jdz2" NA NA NA 50 NA
"439" "C0677932" "manuel_jdz2" NA NA NA 67 NA
"440" "C0677932" "manuel_jdz2" NA NA NA 71 NA
"441" "C0677932" "manuel_jdz2" NA NA NA 53 NA
"442" "C0677932" "manuel_jdz2" NA NA NA 56 NA
"443" "C0392707" "manuel_jdz2" NA NA NA 0 NA
